symbol,timeframe,signal_bartime,direction,status,skip_reason,entry_time,exit_time,entry_price,sl_price,r_result,gross_r,cost_r,bar_mae_r,bar_mfe_r,holding_bars,ambiguous_bars,tp_hits,sl_leg_hits,leg_count
US30,H4,2018-03-16 13:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2018-03-19 06:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2018-03-21 01:00:00,BUY,closed,,2018-03-21 05:00:00,2018-03-21 05:00:00,24815.0,24766.0,-1.0,-1.0,0.0,1.5510204081632653,0.02040816326530612,1,0,[],1,1
US30,H4,2018-03-22 05:00:00,SELL,closed,,2018-03-22 09:00:00,2018-03-22 13:00:00,24646.0,24788.0,2.4204666711230973,2.4204666711230973,0.0,0.007042253521126761,3.232394366197183,2,0,[1],0,1
US30,H4,2018-03-26 18:00:00,BUY,closed,,2018-03-26 21:00:00,2018-03-27 17:00:00,24233.0,23960.0,-1.0,-1.0,0.0,1.901098901098901,0.8351648351648352,6,0,[],1,1
US30,H4,2018-03-27 17:00:00,SELL,closed,,2018-03-27 21:00:00,2018-04-05 05:00:00,23855.0,24436.0,-1.0,-1.0,0.0,1.0327022375215147,0.891566265060241,33,0,[],1,1
US30,H4,2018-03-29 13:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2018-04-02 14:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2018-04-03 17:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2018-04-04 05:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2018-04-04 13:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2018-04-06 17:00:00,SELL,closed,,2018-04-08 22:00:00,2018-04-09 14:00:00,24029.0,24213.0,-1.0,-1.0,0.0,1.940217391304348,0.22826086956521738,5,0,[],1,1
US30,H4,2018-04-09 14:00:00,BUY,closed,,2018-04-09 18:00:00,2018-04-09 18:00:00,24379.0,24090.0,-1.0,-1.0,0.0,1.4463667820069204,0.010380622837370242,1,0,[],1,1
US30,H4,2018-04-09 18:00:00,SELL,closed,,2018-04-09 21:00:00,2018-04-10 01:00:00,24022.0,24383.0,-1.0,-1.0,0.0,1.0692520775623269,0.11080332409972299,2,0,[],1,1
US30,H4,2018-04-10 01:00:00,BUY,closed,,2018-04-10 05:00:00,2018-04-24 17:00:00,24320.0,24027.0,-1.0,-1.0,0.0,1.6450511945392492,1.8907849829351535,64,0,[],1,1
US30,H4,2018-04-11 09:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2018-04-12 09:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2018-04-19 09:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2018-04-24 09:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2018-04-24 13:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2018-04-26 13:00:00,BUY,closed,,2018-04-26 17:00:00,2018-04-30 21:00:00,24300.0,24133.0,-1.0,-1.0,0.0,1.0119760479041917,1.281437125748503,13,0,[],1,1
US30,H4,2018-04-30 18:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2018-05-04 13:00:00,BUY,closed,,2018-05-04 17:00:00,2018-05-10 13:00:00,24209.0,23776.0,1.072383561887626,1.072383561887626,0.0,0.03926096997690531,1.3394919168591224,24,0,[1],0,1
US30,H4,2018-05-15 09:00:00,SELL,closed,,2018-05-15 13:00:00,2018-05-20 22:00:00,24757.0,24893.0,-1.0,-1.0,0.0,1.5514705882352942,0.9117647058823529,21,0,[],1,1
US30,H4,2018-05-17 21:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2018-05-18 09:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2018-05-21 02:00:00,BUY,closed,,2018-05-21 06:00:00,2018-05-21 06:00:00,24954.0,24934.0,-1.0,-1.0,0.0,1.25,1.05,1,0,[],1,1
US30,H4,2018-05-22 17:00:00,SELL,closed,,2018-05-22 21:00:00,2018-05-23 05:00:00,24858.0,24983.0,1.5663209193726362,1.5663209193726362,0.0,0.04,1.576,3,0,[1],0,1
US30,H4,2018-05-25 01:00:00,BUY,closed,,2018-05-25 05:00:00,2018-05-25 05:00:00,24885.0,24840.0,-1.0,-1.0,0.0,1.288888888888889,0.2,1,0,[],1,1
US30,H4,2018-05-25 09:00:00,SELL,closed,,2018-05-25 13:00:00,2018-05-29 13:00:00,24751.0,24901.0,1.5788110856013373,1.5788110856013373,0.0,0.7266666666666667,3.08,12,0,[1],0,1
US30,H4,2018-05-28 02:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2018-05-28 10:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2018-05-30 13:00:00,BUY,closed,,2018-05-30 17:00:00,2018-05-31 13:00:00,24656.0,24468.0,-1.0,-1.0,0.0,1.3882978723404256,0.3829787234042553,6,0,[],1,1
US30,H4,2018-05-31 13:00:00,SELL,closed,,2018-05-31 17:00:00,2018-06-01 13:00:00,24478.0,24684.0,-1.0,-1.0,0.0,1.0242718446601942,0.587378640776699,6,0,[],1,1
US30,H4,2018-06-01 09:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2018-06-13 13:00:00,SELL,closed,,2018-06-13 17:00:00,2018-06-14 05:00:00,25324.0,25384.0,2.269178765683561,2.269178765683561,0.0,0.5166666666666667,2.933333333333333,4,0,[1],0,1
US30,H4,2018-06-29 01:00:00,BUY,closed,,2018-06-29 05:00:00,2018-07-01 22:00:00,24357.0,24219.0,-1.0,-1.0,0.0,1.144927536231884,1.0942028985507246,5,0,[],1,1
US30,H4,2018-07-02 02:00:00,SELL,closed,,2018-07-02 06:00:00,2018-07-03 01:00:00,24102.0,24334.0,-1.0,-1.0,0.0,1.1896551724137931,0.2629310344827586,6,0,[],1,1
US30,H4,2018-07-02 18:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2018-07-03 17:00:00,SELL,closed,,2018-07-03 21:00:00,2018-07-04 01:00:00,24197.0,24215.0,-1.0,-1.0,0.0,2.611111111111111,1.8333333333333333,2,0,[],1,1
US30,H4,2018-07-05 05:00:00,BUY,closed,,2018-07-05 09:00:00,2018-07-06 13:00:00,24258.0,24134.0,1.7584383901280929,1.7584383901280929,0.0,0.7096774193548387,2.0725806451612905,8,0,[1],0,1
US30,H4,2018-07-11 17:00:00,SELL,closed,,2018-07-11 21:00:00,2018-07-12 01:00:00,24722.0,24769.0,-1.0,-1.0,0.0,1.851063829787234,0.6808510638297872,2,0,[],1,1
US30,H4,2018-07-12 09:00:00,BUY,closed,,2018-07-12 13:00:00,2018-07-17 13:00:00,24905.0,24790.0,1.9653974570146682,1.9653974570146682,0.0,0.808695652173913,2.017391304347826,19,0,[1],0,1
US30,H4,2018-07-19 09:00:00,SELL,closed,,2018-07-19 13:00:00,2018-07-20 01:00:00,25093.0,25155.0,2.318999120169587,2.318999120169587,0.0,0.8709677419354839,2.7580645161290325,4,0,[1],0,1
US30,H4,2018-07-23 21:00:00,BUY,closed,,2018-07-24 01:00:00,2018-07-24 13:00:00,25094.0,25038.0,2.9980356939329664,2.9980356939329664,0.0,0.6607142857142857,3.4464285714285716,4,0,[1],0,1
US30,H4,2018-07-30 02:00:00,SELL,closed,,2018-07-30 06:00:00,2018-07-30 06:00:00,25389.0,25428.0,-1.0,-1.0,0.0,1.4615384615384615,0.02564102564102564,1,0,[],1,1
US30,H4,2018-07-31 13:00:00,BUY,closed,,2018-07-31 17:00:00,2018-08-01 17:00:00,25477.0,25304.0,-1.0,-1.0,0.0,1.1560693641618498,0.07514450867052024,7,0,[],1,1
US30,H4,2018-08-01 13:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2018-08-03 13:00:00,BUY,closed,,2018-08-03 17:00:00,2018-08-07 13:00:00,25414.0,25306.0,1.8058511185045063,1.8058511185045063,0.0,0.3425925925925926,2.5833333333333335,12,0,[1],0,1
US30,H4,2018-08-08 21:00:00,SELL,closed,,2018-08-09 01:00:00,2018-08-09 01:00:00,25521.0,25544.0,-1.0,-1.0,0.0,2.3043478260869565,0.6086956521739131,1,0,[],1,1
US30,H4,2018-08-16 01:00:00,BUY,closed,,2018-08-16 05:00:00,2018-08-16 13:00:00,25287.0,25153.0,2.140078096996176,2.140078096996176,0.0,0.34328358208955223,2.283582089552239,3,0,[1],0,1
US30,H4,2018-08-22 17:00:00,SELL,closed,,2018-08-22 21:00:00,2018-08-24 13:00:00,25733.0,25795.0,-1.0,-1.0,0.0,1.5161290322580645,2.064516129032258,11,0,[],1,1
US30,H4,2018-08-24 13:00:00,BUY,closed,,2018-08-24 17:00:00,2018-08-27 10:00:00,25810.0,25706.0,1.4657258370398267,1.4657258370398267,0.0,0.4230769230769231,1.875,5,0,[1],0,1
US30,H4,2018-08-30 05:00:00,SELL,closed,,2018-08-30 09:00:00,2018-08-30 13:00:00,26052.0,26102.0,-1.0,-1.0,0.0,1.0,1.08,2,0,[],1,1
US30,H4,2018-09-05 13:00:00,BUY,closed,,2018-09-05 17:00:00,2018-09-07 13:00:00,25955.0,25873.0,-1.0,-1.0,0.0,1.6951219512195121,1.6097560975609757,12,0,[],1,1
US30,H4,2018-09-07 09:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2018-09-09 22:00:00,BUY,closed,,2018-09-10 02:00:00,2018-09-10 14:00:00,25982.0,25933.0,-1.0,-1.0,0.0,2.2244897959183674,1.4081632653061225,4,0,[],1,1
US30,H4,2018-09-10 14:00:00,SELL,closed,,2018-09-10 18:00:00,2018-09-11 13:00:00,25903.0,26012.0,-1.0,-1.0,0.0,1.091743119266055,1.3577981651376148,6,0,[],1,1
US30,H4,2018-09-11 13:00:00,BUY,closed,,2018-09-11 17:00:00,2018-09-18 17:00:00,26021.0,25754.0,1.0004520831758366,1.0004520831758366,0.0,0.3333333333333333,1.1947565543071161,31,0,[1],0,1
US30,H4,2018-09-17 18:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2018-09-18 09:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2018-09-24 14:00:00,SELL,closed,,2018-09-24 18:00:00,2018-09-25 09:00:00,26591.0,26675.0,-1.0,-1.0,0.0,1.2738095238095237,0.05952380952380952,5,0,[],1,1
US30,H4,2018-09-27 13:00:00,BUY,closed,,2018-09-27 17:00:00,2018-09-28 09:00:00,26558.0,26388.0,-1.0,-1.0,0.0,1.2529411764705882,0.0,5,0,[],1,1
US30,H4,2018-09-28 09:00:00,SELL,closed,,2018-09-28 13:00:00,2018-09-28 13:00:00,26387.0,26483.0,-1.0,-1.0,0.0,1.375,0.125,1,0,[],1,1
US30,H4,2018-09-28 17:00:00,BUY,closed,,2018-09-30 22:00:00,2018-10-02 13:00:00,26551.0,26429.0,1.9103409758036967,1.9103409758036967,0.0,0.09836065573770492,2.180327868852459,11,0,[1],0,1
US30,H4,2018-10-04 05:00:00,SELL,closed,,2018-10-04 09:00:00,2018-10-04 09:00:00,26747.0,26791.0,-1.0,-1.0,0.0,1.2272727272727273,0.4772727272727273,1,0,[],1,1
US30,H4,2018-10-16 09:00:00,BUY,closed,,2018-10-16 13:00:00,2018-10-16 17:00:00,25444.0,25278.0,2.2393478464536343,2.2393478464536343,0.0,0.1144578313253012,2.3674698795180724,2,0,[1],0,1
US30,H4,2018-10-18 13:00:00,SELL,closed,,2018-10-18 17:00:00,2018-10-23 09:00:00,25423.0,25703.0,1.4506271217834963,1.4506271217834963,0.0,0.7071428571428572,1.9392857142857143,17,0,[1],0,1
